rank,feature,source,tree_imp_c1_holdingtemp,tree_imp_c1_holdingtime,tree_imp_mean,perm_imp_c1_holdingtemp,perm_imp_c1_holdingtime,perm_imp_mean
653,img_0068,image,0.0,0.0,0.0,-5.77638636478639e-08,-1.9819388108466286e-08,-3.87916258781651e-08
654,img_0588,image,0.0,0.0,0.0,6.216718611007366e-08,-1.408380858824998e-07,-3.9335449886213074e-08
655,img_0117,image,1.5938077121925123e-06,0.0,7.969038560962561e-07,2.8731453320940404e-07,-3.6628645532221783e-07,-3.948596105640689e-08
656,img_0413,image,0.0,0.0,0.0,-1.4886506705114044e-08,-6.437096879974292e-08,-3.962873775242848e-08
657,img_0136,image,0.0,0.0,0.0,8.952109139537257e-08,-1.698926019422231e-07,-4.0185755273425264e-08
658,img_0056,image,0.0,0.0,0.0,-1.3014348183570944e-07,4.96677612815688e-08,-4.023786027707032e-08
659,img_0012,image,0.0,0.0,0.0,-2.2890993717217256e-07,1.476750115969594e-07,-4.061746278760658e-08
660,img_0496,image,1.0023940656679387e-06,0.0,5.011970328339694e-07,-1.315860419626169e-07,5.014660671154303e-08,-4.071971762553694e-08
661,img_0651,image,0.0,0.0,0.0,6.330090375206155e-08,-1.4664486287507826e-07,-4.167197956150836e-08
662,img_0308,image,0.0,0.0,0.0,-1.0507865574327369e-07,2.142127868420829e-08,-4.18286885295327e-08
663,img_0058,image,0.0,0.0,0.0,-6.982277960254634e-08,-1.4185656427301296e-08,-4.200421801492382e-08
664,img_0384,image,8.18216381171078e-05,0.0,4.09108190585539e-05,7.399897590243399e-08,-1.585954415794788e-07,-4.229823283852241e-08
665,img_0579,image,0.0003378938419379611,0.0,0.00016894692096898055,2.2686207177269324e-07,-3.120146454316242e-07,-4.257628682946547e-08
666,img_0211,image,0.0,0.0,0.0,-1.195741943016415e-07,3.420050478375458e-08,-4.268684475894346e-08
667,img_0323,image,0.0,0.0,0.0,-6.14219120786963e-08,-2.5129779990251677e-08,-4.327584603447399e-08
668,img_0281,image,0.00020631296656760704,0.0,0.00010315648328380352,-1.2855132150990655e-07,4.112573803727315e-08,-4.37127917363167e-08
669,img_0045,image,1.2949637543536647e-06,0.0,6.474818771768324e-07,-5.135666697464458e-08,-4.176301673375349e-08,-4.655984185419904e-08
670,img_0093,image,8.394283408679481e-10,6.920113466388721e-19,4.1971417077997973e-10,-1.1062536774408826e-07,1.749733007372356e-08,-4.656401883518235e-08
671,img_0175,image,1.3518785257918536e-05,0.0,6.759392628959268e-06,-5.446296766908887e-08,-3.943644335535623e-08,-4.694970551222255e-08
672,img_0204,image,0.00012593505143293637,0.0,6.296752571646818e-05,-7.065126971239621e-08,-2.4099461271021027e-08,-4.737536549170862e-08
673,img_0561,image,2.5828039148791716e-05,0.0,1.2914019574395858e-05,-5.952919249097021e-07,4.992737181686024e-07,-4.8009103370549855e-08
674,img_0755,image,0.0,0.0,0.0,-1.298195104082467e-07,3.357185642816063e-08,-4.812382699004303e-08
675,img_0587,image,0.0,0.0,0.0,2.8624017222034227e-07,-3.8644229871653835e-07,-5.010106324809804e-08
676,img_0523,image,0.0,0.0,0.0,1.4605319231808522e-08,-1.1573196978531541e-07,-5.0563325276753446e-08
677,img_0119,image,0.00018263945760232548,0.0,9.131972880116274e-05,-9.960558076116399e-08,-2.0611196749342754e-09,-5.083335021804913e-08
678,img_0001,image,0.0005854482144569594,0.0,0.0002927241072284797,-7.352719179065659e-08,-3.107964765547422e-08,-5.23034197230654e-08
679,img_0635,image,0.0004189307100023837,0.0,0.00020946535500119184,5.2823574603344527e-08,-1.579217347336126e-07,-5.254908006513404e-08
680,img_0393,image,3.2765700244534336e-05,0.0,1.6382850122267168e-05,1.7893841132154974e-07,-2.841008594156591e-07,-5.258122404705467e-08
681,img_0048,image,0.0,0.0,0.0,-1.0071371263631334e-07,-4.761074845482937e-09,-5.273739374089814e-08
682,img_0354,image,0.001578466350105469,1.82255572642867e-17,0.0007892331750527436,3.8365038945720185e-08,-1.5023261867863624e-07,-5.5933789866458025e-08
683,alloy_DP1180 GA,tabular,7.29745656421184e-05,0.0,3.64872828210592e-05,-5.707447430225443e-08,-5.6067049603036875e-08,-5.657076195264565e-08
684,img_0571,image,0.0,0.0,0.0,-1.5572661954399436e-07,4.1070371969986753e-08,-5.732812378700381e-08
685,img_0006,image,0.0,2.125343151394567e-19,1.0626715756972835e-19,1.3677809052037304e-08,-1.2992539826228723e-07,-5.812379460512496e-08
686,img_0459,image,0.0,0.0,0.0,-1.87525800998678e-08,-1.0062381721187563e-07,-5.968819865587172e-08
687,img_0764,image,0.0,0.0,0.0,-3.7886653410090786e-07,2.5923420206019897e-07,-5.981616602035444e-08
688,img_0339,image,6.753053847326068e-05,0.0,3.376526923663034e-05,-2.3154003623293561e-07,1.1188023252284296e-07,-5.982990185504633e-08
689,img_0457,image,0.00019722649595674117,0.0,9.861324797837058e-05,2.331790721621374e-08,-1.4349218480091963e-07,-6.008713879235295e-08
690,img_0187,image,0.0,0.0,0.0,-1.2446169833646437e-07,4.131275144203528e-09,-6.016521159613041e-08
691,img_0446,image,0.0021977572338635547,0.0,0.0010988786169317773,-9.654598743802368e-08,-2.438645980706866e-08,-6.046622362254617e-08
692,img_0557,image,6.207166371850271e-07,0.0,3.1035831859251354e-07,-1.444026719754632e-07,2.32654612908334e-08,-6.056860534231491e-08
693,img_0720,image,0.00014039965784052208,0.0,7.019982892026104e-05,-2.722242653629969e-07,1.507338779793699e-07,-6.074519369181352e-08
694,img_0747,image,0.0,0.0,0.0,-1.0004017924059027e-07,-2.256847611015189e-08,-6.130432767537108e-08
695,img_0130,image,0.0,0.0,0.0,-2.2968481075968938e-07,1.0690879570507406e-07,-6.138800752730766e-08
696,img_0163,image,0.0001851797287722804,0.0,9.25898643861402e-05,5.453549649647726e-08,-1.8462633935012463e-07,-6.504542142682369e-08
697,img_0020,image,0.0,1.0092518055043928e-17,5.046259027521964e-18,-1.0688446969719933e-07,-2.3375103141987096e-08,-6.512978641959321e-08
698,img_0640,image,0.0002272400025799191,0.0,0.00011362000128995955,-1.1941808670812292e-07,-1.3734291948175326e-08,-6.657618932814912e-08
699,img_0099,image,7.326227082255736e-07,0.0,3.663113541127868e-07,-7.638882226768118e-08,-5.7141518117198584e-08,-6.676517019243989e-08
700,img_0124,image,0.0,3.415745827353316e-19,1.707872913676658e-19,-3.49335634075576e-07,2.153195598042501e-07,-6.700803713566296e-08
701,img_0106,image,1.0857016319051158e-06,0.0,5.428508159525579e-07,-1.481060559416214e-07,1.2186052544826965e-08,-6.796000169839722e-08
702,img_0285,image,0.0023801005822660427,0.0,0.0011900502911330213,-1.1897679725869637e-07,-1.7135896213105183e-08,-6.805634673590078e-08
703,img_0649,image,3.001551397791451e-05,0.0,1.5007756988957255e-05,-1.6501470243568405e-07,2.628150213013214e-08,-6.936660015277595e-08
704,img_0235,image,0.0,0.0,0.0,-1.1173798281083336e-07,-2.730291841501753e-08,-6.952045061292545e-08
705,img_0029,image,5.547737409427296e-05,0.0,2.773868704713648e-05,7.880942356486287e-08,-2.18491349901484e-07,-6.984096316831056e-08
706,img_0601,image,0.0,0.0,0.0,-1.4723212788947392e-07,7.1834545423143935e-09,-7.002433667357976e-08
707,morph_ferrite_area_cv,morph,0.013353239253997905,0.0,0.006676619626998953,-8.844005333630278e-08,-5.280013692932073e-08,-7.062009513281176e-08
708,img_0659,image,9.418556873268773e-06,0.0,4.709278436634386e-06,1.0988317949989224e-07,-2.5306960640403273e-07,-7.159321345207025e-08
709,img_0224,image,8.743930557292353e-05,0.0,4.3719652786461766e-05,2.493690154037331e-07,-3.938394483204988e-07,-7.223521645838284e-08
710,img_0184,image,4.322508509730712e-07,0.0,2.161254254865356e-07,-4.4316458680526696e-08,-1.0154361789194155e-07,-7.293003828623412e-08
711,img_0423,image,0.0007414616815590042,0.0,0.0003707308407795021,-1.701205629700553e-08,-1.3044026576647382e-07,-7.372616103173967e-08
712,img_0709,image,0.0,0.0,0.0,-2.1759622772510312e-07,6.987329417285082e-08,-7.386146677612615e-08
713,img_0497,image,8.983545854277379e-06,0.0,4.4917729271386894e-06,-1.6850783016719716e-07,2.0502254738374858e-08,-7.400278771441116e-08
714,img_0134,image,2.729180899678121e-05,0.0,1.3645904498390605e-05,-1.1147517591236777e-07,-3.843589593266472e-08,-7.495553592251624e-08
715,img_0573,image,0.0,0.0,0.0,-6.186877617997411e-08,-8.805628890495853e-08,-7.496253254246632e-08
716,img_0461,image,1.556568618502624e-06,0.0,7.78284309251312e-07,-6.318305332264628e-08,-8.694678299558944e-08,-7.506491815911786e-08
717,img_0044,image,1.836534921850055e-05,5.759008276735988e-19,9.182674609250563e-06,-4.5180255935362014e-07,3.006459205590062e-07,-7.557831939730698e-08
718,img_0701,image,0.0,0.0,0.0,-1.5992506990913924e-07,6.619119496953374e-09,-7.665297520609293e-08
719,img_0479,image,1.363717265392389e-06,0.0,6.818586326961945e-07,-3.604876341878338e-08,-1.1818591958423496e-07,-7.711734150150917e-08
720,img_0331,image,0.0,-1.667047558644654e-17,-8.33523779322327e-18,-6.431201008405551e-08,-9.234361295629156e-08,-7.832781152017354e-08
721,img_0585,image,0.0,0.0,0.0,-4.458382721894694e-08,-1.1303249729532893e-07,-7.880816225713794e-08
722,img_0019,image,0.00014621162154271764,0.0,7.310581077135882e-05,-3.0900800203070843e-07,1.5038498644148745e-07,-7.931150779461049e-08
723,img_0567,image,0.0,-6.266979161695853e-18,-3.1334895808479264e-18,-1.2053073478179854e-07,-3.950728024726402e-08,-8.001900751453128e-08
724,img_0699,image,0.0,0.0,0.0,-1.419918187250957e-07,-1.9917358606846846e-08,-8.095458866597126e-08
725,img_0319,image,3.5123832150841424e-08,0.0,1.7561916075420712e-08,-4.6905707318245504e-08,-1.1620696811487363e-07,-8.155633771655956e-08
726,img_0195,image,2.536087053974737e-05,0.0,1.2680435269873685e-05,2.1424201740449789e-07,-3.7918724580254806e-07,-8.247261419902508e-08
727,cr,tabular,0.0,0.0,0.0,-1.0513472924467137e-07,-6.06131109082142e-08,-8.287392007644278e-08
728,img_0438,image,0.0,0.0,0.0,-1.0826965773924613e-07,-5.8314195450215324e-08,-8.329192659473072e-08
729,img_0083,image,3.283456150655747e-07,0.0,1.6417280753278736e-07,-5.591759617562531e-08,-1.1153443544298369e-07,-8.37260158093045e-08
730,img_0191,image,0.000445323175638584,0.0,0.000222661587819292,-2.80542871133882e-07,1.119380550917981e-07,-8.430240802104195e-08
731,img_0619,image,0.00010942906290615052,0.0,5.471453145307526e-05,-9.453831398831269e-08,-7.43949337689287e-08,-8.446662387862069e-08
732,img_0522,image,0.0,0.0,0.0,-1.4873551095195837e-07,-2.0458229599285006e-08,-8.45968702756217e-08
733,img_0504,image,0.00018594747046743029,0.0,9.297373523371514e-05,7.008974123312584e-08,-2.396104161084267e-07,-8.476033743765044e-08
734,img_0551,image,0.0,0.0,0.0,-3.9535499229970127e-08,-1.3057458292387025e-07,-8.505504107692019e-08
735,img_0212,image,1.8651598969677318e-05,0.0,9.325799484838659e-06,-6.888651757908093e-08,-1.0226649613809257e-07,-8.557650685858675e-08
736,img_0031,image,0.0016565999545866744,0.0,0.0008282999772933372,-1.3340113826920686e-07,-4.383410499020357e-08,-8.861762162970521e-08
737,img_0236,image,0.0,0.0,0.0,2.0894204189048083e-08,-1.989232266685903e-07,-8.90145112397711e-08
738,img_0758,image,0.0,-1.8709576436514448e-20,-9.354788218257224e-21,-2.029683633275603e-07,1.881707043516201e-08,-9.207564644619915e-08
739,img_0420,image,0.003829236407602198,0.0,0.001914618203801099,-1.186816636744581e-07,-6.587746759212365e-08,-9.227956563329087e-08
740,img_0334,image,0.0,0.0,0.0,-1.2483444113975395e-07,-6.149633178242908e-08,-9.316538646109152e-08
741,img_0697,image,0.003917615957462452,0.0,0.001958807978731226,-1.295629220798844e-07,-5.734190486883506e-08,-9.345241347435973e-08
742,img_0555,image,0.0,0.0,0.0,-2.3471111018080749e-07,4.768318153658413e-08,-9.351396432211168e-08
743,img_0512,image,7.313540017138881e-05,0.0,3.6567700085694403e-05,-9.196231027797097e-08,-9.540886771741697e-08,-9.368558899769398e-08
744,img_0047,image,5.167252968271155e-06,0.0,2.5836264841355774e-06,-1.0190986584612816e-07,-8.716882951009808e-08,-9.453934767811312e-08
745,img_0416,image,0.0,0.0,0.0,-2.8021412717960104e-07,9.080595728683249e-08,-9.470408494638427e-08
746,img_0102,image,0.0,0.0,0.0,-2.508781145160732e-07,5.9597576029801755e-08,-9.564026924313572e-08
747,img_0338,image,1.2217197754187453e-06,0.0,6.108598877093726e-07,-2.5237113810971933e-07,6.006882051767803e-08,-9.615115879602064e-08
748,img_0307,image,0.0,0.0,0.0,-7.338490930930419e-07,5.399652606818961e-07,-9.694191620557287e-08
749,img_0474,image,0.0,0.0,0.0,3.86228053317339e-08,-2.3325022904252535e-07,-9.731371185539573e-08
750,img_0483,image,0.0,0.0,0.0,-2.2220467238431851e-07,2.720475460460392e-08,-9.749995888985729e-08
751,img_0221,image,0.0002055204412606697,0.0,0.00010276022063033486,-2.1908336407250316e-07,2.4008337495828868e-08,-9.753751328833715e-08
752,img_0458,image,0.0,0.0,0.0,-1.1001421318379556e-07,-8.632180918954901e-08,-9.81680111866723e-08
753,img_0043,image,1.1187992443484705e-05,0.0,5.593996221742352e-06,1.1364344068010013e-07,-3.1056000719953404e-07,-9.845828325971695e-08
754,img_0351,image,0.0,0.0,0.0,-1.843210322816091e-07,-1.5694531185772575e-08,-1.0000778173369084e-07
755,img_0141,image,0.0,0.0,0.0,-1.3772405682566102e-07,-6.272781325478149e-08,-1.0022593504022126e-07
756,img_0424,image,1.4564713964796902e-06,0.0,7.282356982398451e-07,-1.4229658475972685e-07,-6.068609335052599e-08,-1.0149133905512642e-07
757,img_0630,image,0.00010376131706533956,0.0,5.188065853266978e-05,-3.6469154673923755e-08,-1.6806197824514869e-07,-1.0226556645953622e-07
758,img_0389,image,1.538253343564986e-05,0.0,7.69126671782493e-06,-2.1583580780415446e-07,1.0205746381330983e-08,-1.0281503071141174e-07
759,img_0629,image,2.557062830169577e-06,0.0,1.2785314150847885e-06,-4.1631470593106454e-08,-1.6549185735126315e-07,-1.035616639721848e-07
760,img_0546,image,0.0,0.0,0.0,1.6229063322104053e-07,-3.7020822494238106e-07,-1.0395879586067027e-07
761,img_0639,image,0.0,0.0,0.0,-1.570477004775306e-07,-5.164951530911566e-08,-1.0434860789332312e-07
762,img_0715,image,7.279045505554044e-05,0.0,3.639522752777022e-05,4.985256186751386e-08,-2.609407272702313e-07,-1.0554408270135873e-07
763,img_0609,image,0.0,0.0,0.0,-3.7301246109677776e-07,1.6079686435688245e-07,-1.0610779836994766e-07
764,img_0313,image,0.00034857513388180484,0.0,0.00017428756694090242,-3.776152166512503e-07,1.6028651192989684e-07,-1.0866435236067673e-07
765,img_0682,image,0.0,2.58095873399705e-17,1.290479366998525e-17,-2.018461546682282e-07,-1.6506941968863487e-08,-1.0917654831854585e-07
766,img_0507,image,0.0003564375404129157,0.0,0.00017821877020645784,-3.065675403535195e-07,8.705559122468287e-08,-1.0975597456441832e-07
767,img_0322,image,0.0,0.0,0.0,-1.7060847000704983e-07,-4.91852299777662e-08,-1.0989684999240801e-07
768,img_0500,image,0.0,0.0,0.0,-9.550162572979915e-08,-1.2629284611431758e-07,-1.1089723592205836e-07
769,img_0663,image,0.0,0.0,0.0,-3.9461906855553506e-07,1.7041797268912972e-07,-1.1210054793320267e-07
770,img_0121,image,0.0,0.0,0.0,-6.255568290036706e-08,-1.6365379320593121e-07,-1.1310473805314913e-07
771,al,tabular,0.00065733881759978,0.0,0.00032866940879989,-2.1583018409154774e-07,-1.0811414208333758e-08,-1.1332079914994075e-07
772,img_0562,image,3.261332526767485e-05,0.0,1.6306662633837425e-05,-1.8615304007152388e-07,-4.0795224776069004e-08,-1.1347413242379645e-07
773,img_0543,image,0.0008239613414089929,0.0,0.00041198067070449644,4.1353823199141715e-08,-2.7031165392710223e-07,-1.1447891536398026e-07
774,img_0646,image,0.0,0.0,0.0,-1.8484729003009905e-08,-2.1244796197805726e-07,-1.1546634549053358e-07
775,img_0257,image,6.541107142321355e-06,0.0,3.2705535711606774e-06,-1.5745207206929735e-07,-7.398451749018875e-08,-1.1571829477974305e-07
776,img_0568,image,0.0,0.0,0.0,4.477719526274626e-08,-2.800340327180351e-07,-1.1762841872764441e-07
777,img_0272,image,0.0,0.0,0.0,-1.901220578304219e-07,-4.600492264916767e-08,-1.1806349023979478e-07
778,img_0511,image,2.127504909469083e-05,0.0,1.0637524547345415e-05,-1.654404153339506e-07,-7.548393556877642e-08,-1.204621754513635e-07
779,img_0157,image,0.0005756877325833057,0.0,0.00028784386629165286,-9.801452645064046e-08,-1.4647605137696473e-07,-1.222452889138026e-07
780,c,tabular,0.00025557444336170044,0.0,0.00012778722168085022,-2.3683735572710418e-07,-9.484398155734652e-09,-1.2316087694141942e-07
781,img_0437,image,9.98623004581666e-05,-1.9049750553541985e-18,4.993115022908234e-05,-4.7391732593826674e-08,-2.0516570853335026e-07,-1.2627872056358846e-07
782,img_0149,image,0.0,0.0,0.0,-4.21764891900267e-08,-2.1048618312757838e-07,-1.2633133615880255e-07
783,img_0673,image,0.0,0.0,0.0,1.5362536969210084e-07,-4.0924497275440784e-07,-1.278098015311535e-07
784,img_0107,image,0.0,0.0,0.0,-1.9104236285150122e-07,-6.73282401608688e-08,-1.2918530150618502e-07
785,img_0410,image,8.530622940819879e-06,0.0,4.265311470409939e-06,-2.908352072616971e-07,3.117960232223993e-08,-1.2982780246972857e-07
786,img_0390,image,4.770370186239805e-06,0.0,2.3851850931199027e-06,-2.473895982291197e-07,-1.8099036780405697e-08,-1.3274431750476268e-07
787,img_0061,image,0.0,0.0,0.0,3.5727115155204103e-09,-2.6980664880049687e-07,-1.3311696864248823e-07
788,img_0693,image,0.0051161475283227585,0.0,0.0025580737641613793,7.53531565922394e-08,-3.4353373665751976e-07,-1.3409029003264017e-07
789,img_0041,image,5.9049527260777726e-05,0.0,2.9524763630388863e-05,-3.104835348821666e-08,-2.37659530455403e-07,-1.3435394197180983e-07
790,img_0442,image,0.0,0.0,0.0,-5.208835633929709e-08,-2.1873174185227385e-07,-1.3541004909578546e-07
791,img_0685,image,0.0015116778010255034,0.0,0.0007558389005127517,-3.610831068923126e-07,8.893459160219664e-08,-1.36074257645058e-07
792,img_0526,image,0.00019020197798118015,0.0,9.510098899059007e-05,-2.364449693037507e-07,-3.580789775803339e-08,-1.3612643353089205e-07
793,img_0595,image,0.0,0.0,0.0,-6.472542295465899e-08,-2.1233510032470094e-07,-1.3853026163967997e-07
794,img_0200,image,0.0006144477752454933,0.0,0.00030722388762274665,-3.144563315959914e-07,2.9144721658269644e-08,-1.4265580496886088e-07
795,img_0650,image,1.3608095164960128e-05,0.0,6.804047582480064e-06,-2.645100726450522e-07,-2.7426366555616256e-08,-1.4596821960033423e-07
796,img_0749,image,0.0,0.0,0.0,-2.433117962108433e-07,-4.8942317465439086e-08,-1.461270568381412e-07
797,img_0246,image,4.7778298757424204e-05,0.0,2.3889149378712102e-05,-1.1566654056771597e-08,-2.8208127311746267e-07,-1.4682396358711715e-07
798,img_0656,image,0.0,0.0,0.0,-1.3535174744339074e-07,-1.6819203563223084e-07,-1.5177189153781078e-07
799,img_0340,image,0.0,0.0,0.0,-1.9954217964635034e-07,-1.1497381491309966e-07,-1.5725799727972501e-07
800,img_0112,image,0.0003640078727534378,0.0,0.0001820039363767189,-1.4190726850271672e-07,-1.7537157297464746e-07,-1.586394207386821e-07
801,img_0002,image,2.751555415314205e-05,1.8536573599854732e-17,1.3757777076580294e-05,4.464915002166947e-08,-3.6250803800985667e-07,-1.589294439940936e-07
802,img_0077,image,0.0,0.0,0.0,-1.0245868273806024e-07,-2.1832241392516494e-07,-1.603905483316126e-07
803,img_0135,image,7.357671898685185e-06,0.0,3.6788359493425923e-06,-4.2384010530138737e-07,1.0033837252176881e-07,-1.6175086638980927e-07
804,img_0729,image,0.0,0.0,0.0,-3.004549553597968e-08,-2.9744879574966633e-07,-1.63747145642823e-07
805,img_0092,image,1.0124553442448305e-05,0.0,5.062276721224152e-06,-2.713257607256381e-07,-5.8547210790571566e-08,-1.6493648575810484e-07
806,img_0288,image,1.331055240161351e-05,0.0,6.655276200806755e-06,-8.32460213429087e-08,-2.4789455870255496e-07,-1.6557029002273184e-07
807,img_0015,image,0.0,0.0,0.0,-3.434145957492696e-07,1.1913625619364154e-08,-1.657504850649527e-07
808,img_0265,image,0.0,-1.6483865785105718e-18,-8.241932892552859e-19,-2.765754884781479e-07,-5.6400398662503905e-08,-1.6648794357032592e-07
809,img_0414,image,1.5170111723469728e-07,0.0,7.585055861734864e-08,-1.8881195047448783e-07,-1.4422924730084218e-07,-1.66520598887665e-07
810,img_0009,image,2.9199021794491686e-06,0.0,1.4599510897245843e-06,-2.9269127801434534e-07,-4.350207574166376e-08,-1.6809667687800454e-07
811,img_0217,image,0.0,0.0,0.0,-4.474049540625913e-07,1.1071903884829482e-07,-1.6834295760714826e-07
812,img_0456,image,0.0,0.0,0.0,-1.622288502423075e-08,-3.209704489526288e-07,-1.685966669884298e-07
813,img_0251,image,0.0,0.0,0.0,-4.151198343071982e-07,7.677816262763316e-08,-1.6917083583978254e-07
814,img_0150,image,0.0,0.0,0.0,-4.4796710777506023e-07,1.0895802065036264e-07,-1.695045435623488e-07
815,img_0441,image,0.0,0.0,0.0,-2.3273902595155603e-07,-1.088086727607518e-07,-1.7077384935615393e-07
816,img_0752,image,6.138751335049473e-07,-5.588574779738083e-20,3.069375667524457e-07,3.1682439993740985e-07,-6.647233247614181e-07,-1.7394946241200413e-07
817,img_0411,image,2.7388776058668184e-05,0.0,1.3694388029334092e-05,-1.7597534652802337e-07,-1.7502413391934367e-07,-1.7549974022368352e-07
818,img_0088,image,0.00014133421157967288,0.0,7.066710578983644e-05,-1.6946456437016978e-07,-1.861689183479953e-07,-1.7781674135908254e-07
819,img_0369,image,2.1426616508858458e-05,0.0,1.0713308254429229e-05,-3.881776369563106e-07,3.0827086283657937e-08,-1.7867527533632634e-07
820,img_0087,image,0.0,0.0,0.0,1.5073261101505863e-07,-5.087655335689334e-07,-1.790164612769374e-07
821,img_0294,image,0.0,0.0,0.0,-4.0895178010647015e-07,4.6187486302251556e-08,-1.813821469021093e-07
822,img_0113,image,0.0,0.0,0.0,-1.5123779512071778e-07,-2.1286363616201953e-07,-1.8205071564136865e-07
823,img_0560,image,1.6720298998942211e-06,0.0,8.360149499471106e-07,-2.3862469221702655e-07,-1.2943779661434008e-07,-1.8403124441568333e-07
824,img_0110,image,0.0003454892850283814,0.0,0.0001727446425141907,-3.4404092945639065e-07,-2.600271022945577e-08,-1.850218198429232e-07
825,img_0463,image,3.053907046269076e-05,0.0,1.526953523134538e-05,-1.5105207158416788e-07,-2.2417817198139288e-07,-1.8761512178278038e-07
826,img_0324,image,0.004636528549453277,0.0,0.0023182642747266386,-1.0043669029791147e-07,-2.7773345221415726e-07,-1.8908507125603436e-07
827,img_0375,image,9.759806928916117e-05,0.0,4.8799034644580585e-05,-1.5162716580086055e-07,-2.319998432032122e-07,-1.9181350450203638e-07
828,img_0614,image,0.0,0.0,0.0,-3.8896782367237037e-07,5.088680921083721e-09,-1.9193957137564333e-07
829,img_0726,image,1.499682969649101e-05,0.0,7.498414848245505e-06,-2.633059720813513e-07,-1.2830232560823162e-07,-1.9580414884479146e-07
830,img_0000,image,8.98865611406421e-07,0.0,4.494328057032105e-07,-2.915539365933029e-07,-1.0112547959018059e-07,-1.9633970809174174e-07
831,img_0232,image,0.00044426501711743394,0.0,0.00022213250855871697,-3.2861964724961725e-07,-6.867823536538253e-08,-1.986489413074999e-07
832,img_0641,image,0.0001551274986981532,0.0,7.75637493490766e-05,-3.5857012157247683e-07,-4.0777095278166085e-08,-1.9967360842532145e-07
833,img_0674,image,0.0,0.0,0.0,-6.360022519746877e-08,-3.3934481684649854e-07,-2.0147252102198366e-07
834,img_0066,image,5.92206424896791e-05,0.0,2.961032124483955e-05,-2.2930294885092906e-07,-1.7498177156127782e-07,-2.0214236020610344e-07
835,img_0383,image,0.00011704996906213433,0.0,5.852498453106716e-05,-2.4534983221746743e-07,-1.6135949156836916e-07,-2.033546618929183e-07
836,img_0177,image,7.32915893688185e-05,0.0,3.664579468440925e-05,-1.514745710307075e-07,-2.574403698663019e-07,-2.0445747044850469e-07
837,img_0103,image,0.0013300105629058603,0.0,0.0006650052814529302,-1.883184441608954e-07,-2.2134226629333398e-07,-2.0483035522711469e-07
838,img_0494,image,0.00042291825310883667,1.5265510924089285e-17,0.00021145912655442598,-1.4428662581389418e-07,-2.6942051840617153e-07,-2.0685357211003285e-07
839,img_0705,image,0.0,0.0,0.0,-5.49300209162773e-07,1.3490312498198875e-07,-2.0719854209039213e-07
840,img_0696,image,1.5959968285463477e-06,0.0,7.979984142731738e-07,-1.524399793395581e-07,-2.6487341389103134e-07,-2.0865669661529473e-07
841,img_0014,image,0.0,0.0,0.0,-3.423588712303527e-07,-7.888232043118392e-08,-2.1062059583076833e-07
842,img_0550,image,0.0019210742359000103,0.0,0.0009605371179500051,-3.1740072882202596e-07,-1.0500815224023796e-07,-2.1120444053113195e-07
843,img_0171,image,0.0,0.0,0.0,-1.0251232792635179e-07,-3.2275255352764986e-07,-2.1263244072700084e-07
844,img_0475,image,0.0,0.0,0.0,-4.476859476798545e-07,9.49482754641906e-09,-2.1909556006671773e-07
845,img_0094,image,0.0,0.0,0.0,-5.440868293904444e-07,1.0500457610085334e-07,-2.1954112664479552e-07
846,img_0432,image,3.971834953913376e-06,0.0,1.985917476956688e-06,-4.086233667877082e-07,-3.472108849322808e-08,-2.2167222764046814e-07
847,img_0153,image,0.0,0.0,0.0,-1.231898831943745e-07,-3.316430758459887e-07,-2.2741647952018161e-07
848,img_0513,image,6.400312487523782e-06,0.0,3.200156243761891e-06,-3.271688730266398e-07,-1.2776553151017112e-07,-2.2746720226840544e-07
849,img_0490,image,0.0,0.0,0.0,-2.0094564973094364e-07,-2.5504302727519244e-07,-2.2799433850306804e-07
850,img_0600,image,9.76740042497283e-05,0.0,4.883700212486415e-05,-4.355140267753299e-07,-2.834242640581408e-08,-2.31928226590572e-07
851,img_0052,image,2.679640066369108e-05,0.0,1.339820033184554e-05,-4.805255859885449e-07,1.624883196882365e-08,-2.3213837700986063e-07
852,img_0154,image,0.0,0.0,0.0,-5.2745270262555264e-09,-4.603318820572966e-07,-2.3280320454177606e-07
853,img_0687,image,0.0,0.0,0.0,-2.4763202405297946e-07,-2.183137172817595e-07,-2.3297287066736949e-07
854,img_0593,image,3.935402311652498e-05,1.0623151711745607e-18,1.9677011558263022e-05,-1.1204888318294693e-07,-3.5443381429800525e-07,-2.3324134874047608e-07
855,img_0704,image,0.0001017955069947559,0.0,5.089775349737795e-05,-5.636815267218153e-07,9.038475956568703e-08,-2.3664838357806415e-07
856,img_0326,image,9.54979180838841e-06,0.0,4.774895904194205e-06,-6.756375483418786e-07,1.990187595168891e-07,-2.3830939441249474e-07
857,img_0750,image,0.001827934076123625,0.0,0.0009139670380618125,-2.5710068134454646e-07,-2.2688040091090045e-07,-2.419905411277234e-07
858,img_0165,image,1.4603054521484206e-06,0.0,7.301527260742103e-07,-3.858557216518399e-07,-9.843591766145466e-08,-2.4214581965664727e-07
859,img_0736,image,0.0035368424992547197,0.0,0.0017684212496273599,-1.5593226430077322e-07,-3.4311635104256056e-07,-2.495243076716669e-07
860,img_0234,image,0.0,0.0,0.0,-5.1787387467250313e-08,-4.4829772409826775e-07,-2.50042555782759e-07
861,img_0104,image,0.0,0.0,0.0,-1.957642561167816e-07,-3.1659937722583463e-07,-2.561818166713081e-07
