number,cv_r2,state,datetime_start,datetime_complete,best_so_far
72,0.7259610756695316,COMPLETE,2026-04-26 11:16:22.696297,2026-04-26 11:16:56.701626,0.8095827848441032
73,0.7178097118240672,COMPLETE,2026-04-26 11:16:24.365120,2026-04-26 11:16:57.680558,0.8095827848441032
74,0.802036351225116,COMPLETE,2026-04-26 11:16:25.410474,2026-04-26 11:17:11.302201,0.8095827848441032
75,0.8022899485176558,COMPLETE,2026-04-26 11:16:29.314925,2026-04-26 11:17:01.864909,0.8095827848441032
76,0.8023008864555854,COMPLETE,2026-04-26 11:16:34.779197,2026-04-26 11:17:07.714307,0.8095827848441032
77,0.8093873922843953,COMPLETE,2026-04-26 11:16:34.843417,2026-04-26 11:17:23.794819,0.8095827848441032
78,0.8020099282098804,COMPLETE,2026-04-26 11:16:49.779644,2026-04-26 11:17:19.619043,0.8095827848441032
79,0.8028387696332814,COMPLETE,2026-04-26 11:16:56.067394,2026-04-26 11:17:40.334416,0.8095827848441032
80,0.80448950941177,COMPLETE,2026-04-26 11:16:56.709656,2026-04-26 11:17:45.740386,0.8095827848441032
81,0.7953352321944073,COMPLETE,2026-04-26 11:16:57.692234,2026-04-26 11:17:37.307533,0.8095827848441032
82,0.8071982101587448,COMPLETE,2026-04-26 11:17:01.874580,2026-04-26 11:17:49.959876,0.8095827848441032
83,0.7993375415274968,COMPLETE,2026-04-26 11:17:07.731889,2026-04-26 11:17:56.397924,0.8095827848441032
84,0.8050595544216441,COMPLETE,2026-04-26 11:17:11.323453,2026-04-26 11:17:58.878388,0.8095827848441032
85,0.8045605791683195,COMPLETE,2026-04-26 11:17:19.642530,2026-04-26 11:18:10.998226,0.8095827848441032
86,0.8053709444462814,COMPLETE,2026-04-26 11:17:23.916321,2026-04-26 11:18:15.590007,0.8095827848441032
87,0.8078017106052507,COMPLETE,2026-04-26 11:17:37.318563,2026-04-26 11:18:43.894274,0.8095827848441032
88,0.8012439403733816,COMPLETE,2026-04-26 11:17:40.347209,2026-04-26 11:18:37.376264,0.8095827848441032
89,0.81407097818456,COMPLETE,2026-04-26 11:17:45.746209,2026-04-26 11:18:51.481428,0.81407097818456
90,0.8039812203279452,COMPLETE,2026-04-26 11:17:49.982712,2026-04-26 11:18:47.835980,0.81407097818456
91,0.805900784143154,COMPLETE,2026-04-26 11:17:56.432154,2026-04-26 11:18:52.303412,0.81407097818456
92,0.8064254548910995,COMPLETE,2026-04-26 11:17:58.891199,2026-04-26 11:19:03.289643,0.81407097818456
93,0.8133771222414259,COMPLETE,2026-04-26 11:18:11.010101,2026-04-26 11:19:13.994191,0.81407097818456
94,0.8130939665606598,COMPLETE,2026-04-26 11:18:15.600060,2026-04-26 11:19:16.923315,0.81407097818456
95,0.620536464536379,COMPLETE,2026-04-26 11:18:37.393064,2026-04-26 11:19:07.491081,0.81407097818456
96,0.7210484575799534,COMPLETE,2026-04-26 11:18:43.923775,2026-04-26 11:19:16.068327,0.81407097818456
97,0.7294074065240013,COMPLETE,2026-04-26 11:18:47.846487,2026-04-26 11:19:16.327675,0.81407097818456
98,0.6878014737324858,COMPLETE,2026-04-26 11:18:51.494175,2026-04-26 11:19:14.881871,0.81407097818456
99,0.6107841325361277,COMPLETE,2026-04-26 11:18:52.310195,2026-04-26 11:19:14.940879,0.81407097818456
